TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK,SEASON
1610612744,Golden State Warriors,22,14,8,0.636,48.5,38.4,86.1,0.446,13.1,36.3,0.361,21.0,25.9,0.81,10.1,30.8,41.0,22.5,14.7,7.8,3.9,5.7,22.3,23.2,110.8,-3.4,2,2,14,3,4,8,5,8,15,15,10,12,12,14,9,2,2,7,5,11,4,2,10,4,11,3,2018-19
1610612745,Houston Rockets,11,6,5,0.545,48.5,38.0,86.6,0.439,10.5,34.4,0.307,18.8,24.7,0.761,11.1,32.0,43.1,24.3,14.5,8.2,4.6,5.1,21.5,21.6,105.4,-3.2,7,7,10,6,4,7,8,6,6,12,1,8,8,7,13,3,3,11,7,14,7,7,6,11,6,4,2018-19
1610612754,Indiana Pacers,4,0,4,0.0,48.0,35.5,80.0,0.444,11.8,29.5,0.398,16.5,21.8,0.759,7.5,40.3,47.8,20.3,16.0,5.5,3.0,3.5,19.5,20.0,99.3,7.5,15,15,1,15,7,2,1,7,8,4,14,3,3,4,2,15,13,5,2,3,1,14,1,14,1,11,2018-19
1610612746,LA Clippers,6,2,4,0.333,48.0,44.7,89.0,0.502,12.8,32.2,0.399,22.3,25.8,0.865,10.3,35.7,46.0,31.2,14.3,7.0,7.5,3.3,25.8,25.0,124.5,9.8,10,10,1,10,7,15,11,15,14,7,15,16,11,16,10,10,10,16,9,6,15,15,16,1,16,13,2018-19
1610612749,Milwaukee Bucks,15,10,5,0.667,48.7,36.5,90.0,0.406,12.3,36.1,0.341,18.6,23.2,0.802,8.5,36.5,45.1,22.6,12.1,7.0,4.7,6.4,23.3,21.8,104.0,-8.8,4,3,10,1,3,3,15,1,10,13,8,6,4,12,3,11,7,8,14,6,9,1,13,9,4,1,2018-19
1610612760,Oklahoma City Thunder,5,1,4,0.2,48.0,39.8,89.0,0.447,12.8,31.6,0.405,18.6,23.6,0.788,10.6,34.8,45.4,17.4,14.4,8.0,5.8,5.4,23.4,24.2,111.0,5.8,11,11,1,11,7,9,11,10,13,6,16,6,5,10,12,6,9,1,8,13,11,4,14,3,12,10,2018-19
1610612753,Orlando Magic,5,1,4,0.2,48.0,40.4,84.4,0.479,12.0,32.6,0.368,13.6,16.0,0.85,7.0,37.6,44.6,26.2,12.2,8.4,4.2,4.0,23.0,18.8,106.4,14.4,11,11,1,11,7,13,4,13,9,8,12,1,1,15,1,13,6,13,13,15,5,10,12,16,8,15,2018-19
1610612755,Philadelphia 76ers,12,7,5,0.583,48.0,37.1,86.4,0.429,10.3,33.2,0.309,21.3,26.3,0.81,9.5,30.6,40.1,19.4,12.7,7.9,3.4,5.4,22.1,22.4,105.7,-3.0,6,5,10,4,7,6,7,4,4,9,2,13,13,13,6,1,1,3,11,12,2,3,9,8,7,5,2018-19
1610612757,Portland Trail Blazers,16,8,8,0.5,49.6,39.9,89.6,0.446,10.3,30.3,0.339,20.9,26.3,0.796,12.9,35.4,48.3,24.0,13.0,7.3,5.9,5.1,22.8,22.8,111.1,1.4,3,4,14,7,1,11,14,9,4,5,6,11,14,11,15,7,14,10,10,9,12,6,11,6,13,7,2018-19
1610612759,San Antonio Spurs,7,3,4,0.429,48.0,40.0,87.0,0.46,9.7,27.0,0.36,15.4,20.9,0.74,10.4,33.6,44.0,26.0,9.1,4.6,3.6,4.0,20.0,19.4,105.1,1.9,9,9,1,9,7,12,9,12,3,3,9,2,2,2,11,4,4,12,16,1,3,10,2,15,5,9,2018-19
1610612761,Toronto Raptors,24,16,8,0.667,48.4,35.3,83.2,0.424,11.1,33.8,0.329,19.4,25.0,0.775,9.8,35.5,45.3,23.6,15.4,6.5,5.0,4.6,21.8,22.6,101.1,-5.5,1,1,14,1,6,1,2,3,7,11,3,10,10,9,8,8,8,9,3,5,10,9,7,7,2,2,2018-19
1610612762,Utah Jazz,5,1,4,0.2,48.0,36.6,84.2,0.435,15.4,42.2,0.365,18.4,24.4,0.754,8.6,35.6,44.2,18.4,15.2,9.2,7.0,5.4,21.4,21.8,107.0,9.2,11,11,1,11,7,4,3,5,16,16,11,5,6,3,4,9,5,2,4,16,14,4,5,9,9,12,2018-19
1610612738,Boston Celtics,17,10,7,0.588,48.9,36.4,86.0,0.423,11.4,36.6,0.311,20.1,25.1,0.803,8.8,32.9,41.8,22.2,12.6,6.5,4.8,4.8,22.0,22.3,104.4,-5.0,4,3,13,4,2,1,9,1,1,11,1,11,11,10,8,5,3,8,12,4,11,4,7,8,1,2,2019-20
1610612751,Brooklyn Nets,4,0,4,0.0,48.0,45.0,91.0,0.495,17.8,41.0,0.433,18.5,23.5,0.787,9.3,41.8,51.0,30.5,12.0,7.0,5.5,4.5,22.5,21.3,126.3,20.5,14,14,1,14,11,15,16,15,15,14,16,8,6,8,10,15,16,16,13,8,14,5,11,12,15,16,2019-20
1610612742,Dallas Mavericks,6,2,4,0.333,48.8,45.2,90.2,0.501,14.0,34.7,0.404,22.3,27.5,0.812,8.7,37.7,46.3,21.2,12.0,7.2,3.3,3.7,24.5,22.5,126.7,9.7,11,11,1,11,3,16,14,16,11,4,14,15,14,13,7,12,12,3,13,11,2,12,16,5,16,12,2019-20
1610612743,Denver Nuggets,19,9,10,0.474,48.3,39.2,82.2,0.477,12.2,32.7,0.373,19.2,24.6,0.779,9.5,31.0,40.5,22.5,13.6,7.5,4.0,4.0,22.1,22.4,109.7,2.3,3,4,16,7,10,9,3,12,5,2,10,9,10,6,12,2,2,9,10,13,6,8,8,7,6,9,2019-20
1610612745,Houston Rockets,12,5,7,0.417,48.4,38.7,83.7,0.462,12.1,34.8,0.347,17.5,22.8,0.769,9.1,38.9,48.0,21.1,17.1,6.3,4.9,3.5,18.6,22.2,106.9,-0.8,6,7,13,10,8,6,4,8,4,6,4,4,4,5,9,14,13,2,1,3,12,14,2,10,4,8,2019-20
1610612754,Indiana Pacers,4,0,4,0.0,48.0,37.5,80.8,0.464,13.0,33.3,0.391,23.3,29.8,0.782,9.3,36.3,45.5,24.0,14.3,8.8,4.3,5.5,15.8,23.3,111.3,10.5,14,14,1,14,11,5,1,9,9,3,13,16,16,7,10,10,10,12,7,14,8,1,1,2,11,13,2019-20
1610612746,LA Clippers,13,7,6,0.538,48.4,39.8,84.8,0.469,12.5,34.7,0.359,17.8,23.6,0.752,8.3,34.5,42.8,22.0,13.7,6.9,4.1,3.7,22.3,22.9,109.8,-4.2,5,5,12,5,9,11,6,11,8,5,8,5,7,3,6,7,6,6,9,6,7,11,9,3,7,3,2019-20
1610612747,Los Angeles Lakers,21,16,5,0.762,48.0,36.9,81.4,0.453,11.8,32.5,0.363,20.4,25.3,0.806,7.4,29.9,37.3,21.8,14.5,7.0,3.1,5.3,22.4,22.7,106.0,-6.9,1,1,10,1,11,3,2,6,2,1,9,12,12,11,2,1,1,5,6,7,1,3,10,4,3,1,2019-20
1610612748,Miami Heat,21,14,7,0.667,48.5,38.7,84.8,0.456,12.4,35.8,0.347,18.2,23.1,0.788,9.9,32.9,42.7,23.8,14.1,7.3,4.5,3.9,22.6,19.9,108.0,-2.0,1,2,13,2,7,6,5,7,7,9,5,7,5,9,14,4,5,11,8,12,9,10,12,14,5,6,2019-20
1610612749,Milwaukee Bucks,10,5,5,0.5,48.5,37.2,84.9,0.438,15.0,40.0,0.375,20.5,24.2,0.847,7.2,36.5,43.7,24.3,14.9,7.1,3.6,4.2,21.2,21.7,109.9,-1.2,8,7,10,6,6,4,7,4,12,12,11,13,9,15,1,11,9,13,5,10,3,7,5,11,8,7,2019-20
1610612760,Oklahoma City Thunder,7,3,4,0.429,48.7,39.4,90.7,0.435,18.3,51.0,0.359,13.3,16.4,0.809,7.4,35.9,43.3,21.4,12.7,9.3,3.9,4.0,23.0,17.1,110.4,6.4,9,9,1,8,4,10,15,3,16,16,7,1,1,12,2,8,8,4,11,16,5,8,14,16,10,10,2019-20
1610612753,Orlando Magic,5,1,4,0.2,48.0,42.4,88.0,0.482,15.8,41.2,0.383,15.6,21.8,0.716,8.0,42.4,50.4,27.4,16.6,7.0,3.8,3.2,20.6,21.0,116.2,9.2,12,12,1,12,11,13,12,13,14,15,12,3,3,2,5,16,15,15,2,8,4,15,4,13,13,11,2019-20
1610612755,Philadelphia 76ers,4,0,4,0.0,48.0,39.0,86.3,0.452,12.3,35.0,0.35,22.0,27.0,0.815,9.8,33.5,43.3,19.0,10.5,6.8,5.5,4.5,24.3,22.3,112.3,11.8,14,14,1,14,11,8,11,5,6,7,6,14,13,14,13,6,7,1,16,5,14,5,15,9,12,15,2019-20
1610612757,Portland Trail Blazers,5,1,4,0.2,48.0,42.8,88.4,0.484,12.0,35.0,0.343,19.6,28.0,0.7,12.4,36.0,48.4,26.0,15.0,8.8,5.8,3.6,22.8,25.0,117.2,10.6,12,12,1,12,11,14,13,14,3,7,3,10,15,1,16,9,14,14,4,15,16,13,13,1,14,14,2019-20
1610612761,Toronto Raptors,11,7,4,0.636,48.9,36.8,85.9,0.429,13.5,40.3,0.336,18.1,23.6,0.765,7.9,38.2,46.1,23.5,15.3,6.2,5.0,5.5,20.3,22.5,105.3,-4.1,7,5,1,3,1,2,8,2,10,13,2,6,8,4,4,13,11,10,3,2,13,2,3,6,2,4,2019-20
1610612762,Utah Jazz,7,3,4,0.429,48.7,40.1,86.1,0.466,15.1,36.0,0.421,14.6,17.1,0.85,10.6,31.4,42.0,22.1,12.0,4.9,4.6,3.1,21.3,19.0,110.0,-3.4,9,9,1,8,4,12,10,10,13,10,15,2,2,16,15,3,4,7,13,1,10,16,6,15,9,5,2019-20
1610612737,Atlanta Hawks,18,10,8,0.556,48.0,39.8,87.1,0.458,10.9,31.2,0.351,17.2,23.8,0.722,11.1,34.6,45.7,22.9,12.8,7.7,4.3,4.4,20.3,21.2,107.8,1.5,4,3,14,5,6,9,8,6,2,3,5,7,11,2,13,11,15,9,5,14,7,6,9,5,7,8,2020-21
1610612738,Boston Celtics,5,1,4,0.2,48.0,42.0,84.6,0.496,14.4,33.8,0.426,25.0,27.4,0.912,10.4,31.2,41.6,24.0,11.4,7.2,6.6,7.0,23.4,21.0,123.4,11.2,12,12,1,12,6,10,3,15,13,5,16,16,15,16,11,2,3,12,12,11,14,1,14,7,14,14,2020-21
1610612751,Brooklyn Nets,12,7,5,0.583,48.4,39.0,88.9,0.439,11.3,34.9,0.322,16.9,22.5,0.752,11.4,33.7,45.1,19.3,12.9,6.5,6.2,4.8,18.6,21.2,106.2,-6.3,5,5,9,3,5,4,13,1,3,9,2,6,9,4,14,9,13,1,4,7,12,4,2,6,5,2,2020-21
1610612742,Dallas Mavericks,7,3,4,0.429,48.0,39.0,80.0,0.488,13.4,36.0,0.373,19.7,23.4,0.841,8.9,33.1,42.0,22.6,11.0,6.9,5.0,2.1,20.6,20.3,111.1,5.1,9,9,1,8,6,4,1,12,10,12,9,12,10,13,5,6,6,8,14,9,10,16,10,12,9,9,2020-21
1610612743,Denver Nuggets,10,4,6,0.4,49.0,43.0,87.5,0.491,14.8,35.5,0.417,19.5,22.4,0.871,8.2,35.0,43.2,23.8,11.5,5.8,4.9,4.3,20.3,20.4,120.3,5.5,8,8,12,9,3,13,10,14,14,10,15,10,7,15,4,12,8,11,11,4,9,7,8,11,12,10,2020-21
1610612746,LA Clippers,19,10,9,0.526,48.0,39.3,85.3,0.461,14.1,36.1,0.391,14.8,19.4,0.764,9.7,32.1,41.8,20.5,11.7,5.3,2.7,4.3,21.3,19.5,107.5,-4.1,3,3,16,7,6,6,5,8,12,13,12,2,3,6,8,3,4,2,10,3,1,8,13,15,6,5,2020-21
1610612747,Los Angeles Lakers,6,2,4,0.333,48.0,37.5,81.8,0.458,11.7,32.5,0.359,17.3,20.7,0.839,8.0,33.8,41.8,24.3,12.5,7.2,5.0,4.0,21.0,20.5,104.0,6.5,10,10,1,10,6,1,2,7,6,4,7,8,4,12,1,10,5,13,6,10,10,12,11,9,1,11,2020-21
1610612763,Memphis Grizzlies,5,1,4,0.2,48.0,42.2,86.4,0.488,16.8,41.4,0.406,22.2,26.2,0.847,9.8,35.8,45.6,23.0,13.6,5.2,6.2,4.0,19.2,20.6,123.4,8.4,12,12,1,12,6,11,6,13,16,16,13,15,13,14,9,14,14,10,2,2,13,12,4,8,14,13,2020-21
1610612748,Miami Heat,4,0,4,0.0,49.3,44.3,94.5,0.468,13.3,40.5,0.327,16.8,22.3,0.753,15.3,43.8,59.0,26.8,15.0,7.5,3.0,3.5,20.0,20.5,118.5,20.5,16,16,1,16,2,15,16,9,9,15,3,4,5,5,16,16,16,16,1,13,2,14,5,9,11,16,2020-21
1610612749,Milwaukee Bucks,23,16,7,0.696,48.4,39.6,87.2,0.454,12.0,34.2,0.352,13.9,17.2,0.808,8.1,33.3,41.4,20.9,13.2,7.3,3.8,4.2,20.1,18.0,105.2,-5.1,1,1,13,1,4,8,9,5,7,6,6,1,1,8,3,8,2,6,3,12,5,9,6,16,4,3,2020-21
1610612752,New York Knicks,5,1,4,0.2,48.0,37.6,84.8,0.443,12.8,35.6,0.36,16.0,19.2,0.833,8.0,36.2,44.2,20.6,10.8,4.8,6.8,2.8,19.0,19.8,104.0,7.0,12,12,1,12,6,2,4,3,8,11,8,3,2,11,1,15,10,3,15,1,15,15,3,13,1,12,2020-21
1610612755,Philadelphia 76ers,12,7,5,0.583,48.0,39.5,87.8,0.45,9.2,28.8,0.319,20.6,26.8,0.769,9.6,33.2,42.8,20.8,12.5,6.0,3.8,6.2,23.8,23.0,108.8,-7.5,5,5,9,3,6,7,11,4,1,1,1,13,14,7,6,7,7,4,6,5,4,2,16,3,8,1,2020-21
1610612756,Phoenix Suns,22,14,8,0.636,48.0,38.1,86.6,0.44,11.5,34.5,0.333,16.8,22.5,0.747,10.9,32.7,43.6,20.9,11.8,6.6,3.6,4.2,18.5,19.7,104.5,-4.5,2,2,14,2,6,3,7,2,5,7,4,5,8,3,12,5,9,5,9,8,3,10,1,14,3,4,2020-21
1610612757,Portland Trail Blazers,6,2,4,0.333,49.7,43.0,91.2,0.472,15.2,37.3,0.406,19.7,24.3,0.808,11.7,32.7,44.3,26.0,11.2,6.2,4.5,5.5,20.2,23.2,120.8,1.3,10,10,1,10,1,13,15,10,15,14,14,11,12,9,15,4,11,14,13,6,8,3,7,2,13,7,2020-21
1610612762,Utah Jazz,11,6,5,0.545,48.0,42.9,88.5,0.485,13.5,34.7,0.39,18.4,22.3,0.824,10.0,30.2,40.2,21.4,10.5,7.9,4.3,4.1,21.1,21.5,117.7,0.8,7,7,9,6,6,12,12,11,11,8,11,9,6,10,10,1,1,7,16,15,6,11,12,4,10,6,2020-21
1610612764,Washington Wizards,5,1,4,0.2,48.0,45.8,89.6,0.511,11.4,30.2,0.377,21.0,29.8,0.705,9.6,35.2,44.8,26.6,11.8,8.6,7.2,4.8,23.8,24.0,124.0,14.0,12,12,1,12,6,16,14,16,4,2,10,14,16,1,7,13,12,15,8,16,16,5,15,1,16,15,2020-21
1610612737,Atlanta Hawks,5,1,4,0.2,48.0,39.8,85.6,0.465,13.2,38.4,0.344,16.6,21.2,0.783,8.2,31.8,40.0,25.4,13.2,9.4,3.0,2.4,23.4,21.6,109.4,12.0,13,13,1,13,3,11,11,10,9,14,6,5,4,7,6,8,5,12,10,15,2,16,14,7,9,15,2021-22
1610612738,Boston Celtics,24,14,10,0.583,48.0,37.6,86.2,0.436,11.2,33.6,0.332,15.6,20.0,0.78,10.2,32.1,42.3,20.9,13.3,8.2,4.7,6.3,21.7,20.7,102.0,-3.6,1,2,16,3,3,5,13,2,4,7,3,3,3,6,13,9,11,4,9,12,9,3,8,13,3,3,2021-22
1610612751,Brooklyn Nets,4,0,4,0.0,48.0,41.3,84.3,0.49,12.3,34.5,0.355,18.8,22.8,0.824,11.0,28.5,39.5,25.8,14.0,8.8,4.0,6.5,24.5,24.8,113.5,4.5,16,16,1,16,3,14,8,14,7,9,8,11,9,15,15,2,4,13,6,14,5,2,16,3,14,10,2021-22
1610612741,Chicago Bulls,5,1,4,0.2,48.0,40.6,86.0,0.472,14.0,36.8,0.38,14.6,21.2,0.689,8.2,43.6,51.8,23.4,15.4,6.4,4.8,3.2,17.8,18.6,109.8,14.6,13,13,1,13,3,13,12,11,13,11,13,2,4,1,6,16,16,6,4,4,10,14,1,16,10,16,2021-22
1610612742,Dallas Mavericks,18,9,9,0.5,48.0,38.9,81.7,0.477,10.2,29.0,0.352,17.5,21.9,0.799,10.2,34.9,45.1,23.5,13.3,5.1,3.6,2.8,22.1,21.1,105.6,-0.7,3,4,15,6,3,9,5,12,3,2,7,6,7,9,12,13,13,7,8,1,4,15,9,11,6,6,2021-22
1610612743,Denver Nuggets,5,1,4,0.2,48.0,42.0,81.6,0.515,15.2,36.0,0.422,18.8,26.8,0.701,7.0,28.8,35.8,28.6,13.0,9.4,6.2,3.4,23.2,25.0,118.0,8.0,13,13,1,13,3,15,4,15,15,10,16,12,15,2,2,3,2,16,11,15,15,13,13,2,16,13,2021-22
1610612744,Golden State Warriors,22,16,6,0.727,48.0,37.5,85.5,0.439,14.2,37.8,0.375,17.5,23.0,0.761,9.9,31.8,41.7,24.1,13.9,7.3,4.9,5.0,19.3,21.5,106.8,-5.0,2,1,10,1,3,4,10,3,14,13,12,9,11,4,10,7,9,10,7,9,12,5,2,8,7,1,2021-22
1610612763,Memphis Grizzlies,12,6,6,0.5,48.0,39.1,86.6,0.451,13.7,37.6,0.364,18.3,22.8,0.802,9.6,35.7,45.3,25.0,17.9,6.8,6.8,6.1,23.8,20.8,110.1,-2.4,6,7,10,6,3,10,14,6,11,12,10,10,9,10,9,15,14,11,1,7,16,4,15,12,11,4,2021-22
1610612748,Miami Heat,18,11,7,0.611,48.0,34.7,77.8,0.446,11.5,34.0,0.338,19.6,23.9,0.817,8.1,32.3,40.4,20.6,15.5,6.2,4.6,3.7,21.4,21.4,100.4,-3.8,3,3,14,2,3,1,1,5,5,8,4,13,12,14,5,10,7,3,3,3,8,10,7,9,1,2,2021-22
1610612749,Milwaukee Bucks,12,7,5,0.583,48.0,36.6,86.9,0.421,13.5,39.7,0.34,14.6,18.1,0.806,7.8,35.4,43.3,24.0,12.8,6.7,5.5,4.5,20.2,19.2,101.3,-1.5,6,5,9,3,3,3,15,1,10,15,5,1,1,12,4,14,12,8,13,6,13,7,3,15,2,5,2021-22
1610612750,Minnesota Timberwolves,6,2,4,0.333,48.0,39.8,87.8,0.454,11.5,31.7,0.363,23.5,32.3,0.727,12.5,33.8,46.3,25.8,16.0,8.2,6.2,7.8,23.2,26.8,114.7,5.5,9,9,1,9,3,12,16,7,5,3,9,16,16,3,16,12,15,14,2,12,14,1,11,1,15,11,2021-22
1610612740,New Orleans Pelicans,6,2,4,0.333,48.0,43.3,82.8,0.523,8.7,27.2,0.319,16.0,19.8,0.807,7.5,28.2,35.7,26.8,11.0,7.8,4.0,3.5,22.7,21.2,111.3,1.5,9,9,1,9,3,16,7,16,1,1,2,4,2,13,3,1,1,15,15,11,5,12,10,10,12,9,2021-22
1610612755,Philadelphia 76ers,12,6,6,0.5,48.4,38.5,84.7,0.455,9.7,32.3,0.299,17.5,21.8,0.805,10.0,30.0,40.0,21.1,11.7,7.1,4.2,4.3,20.5,20.6,104.2,-0.3,6,7,10,6,2,8,9,8,2,4,1,6,6,11,11,5,5,5,14,8,7,8,5,14,4,7,2021-22
1610612756,Phoenix Suns,13,7,6,0.538,48.0,38.2,82.6,0.462,12.7,33.2,0.383,19.6,25.3,0.775,10.9,29.7,40.6,19.3,13.0,7.7,3.0,3.8,21.2,22.5,108.6,1.0,5,5,10,5,3,6,6,9,8,5,14,14,13,5,14,4,8,1,11,10,2,9,6,4,8,8,2021-22
1610612761,Toronto Raptors,6,2,4,0.333,48.8,38.2,78.2,0.488,13.7,33.5,0.408,21.5,25.3,0.849,8.3,33.5,41.8,24.0,14.5,5.2,4.8,4.8,20.3,22.2,111.5,8.3,9,9,1,9,1,7,2,13,11,6,15,15,14,16,8,11,10,8,5,2,11,6,4,5,13,14,2021-22
1610612762,Utah Jazz,6,2,4,0.333,48.0,35.8,80.7,0.444,15.5,41.8,0.371,17.5,22.2,0.789,6.0,31.7,37.7,19.3,8.7,6.5,2.3,3.7,23.2,22.0,104.7,5.7,9,9,1,9,3,2,3,4,16,16,11,6,8,8,1,6,3,2,16,5,1,10,11,6,5,12,2021-22
1610612737,Atlanta Hawks,6,2,4,0.333,48.0,46.2,90.2,0.512,15.8,39.0,0.406,13.0,16.5,0.788,8.7,36.3,45.0,27.3,12.8,6.5,7.2,4.8,16.5,16.3,121.2,5.3,10,10,1,10,9,15,12,14,16,14,13,1,2,6,4,15,10,16,8,5,15,5,2,15,14,11,2022-23
1610612738,Boston Celtics,20,11,9,0.55,48.3,39.9,87.7,0.455,12.7,33.5,0.378,16.3,19.2,0.849,9.8,31.6,41.3,21.2,12.4,7.4,4.7,6.4,17.7,17.2,108.6,-3.4,1,3,16,4,7,7,8,7,10,7,11,6,4,15,5,5,4,2,12,10,10,2,5,14,7,3,2022-23
1610612751,Brooklyn Nets,4,0,4,0.0,48.0,38.5,85.5,0.45,13.5,33.3,0.406,13.3,15.3,0.869,13.3,35.3,48.5,21.8,13.3,8.5,4.0,3.8,18.8,15.5,103.8,11.3,16,16,1,16,9,4,6,5,11,6,14,2,1,16,15,14,15,3,6,12,5,13,6,16,3,16,2022-23
1610612739,Cleveland Cavaliers,5,1,4,0.2,48.0,36.0,83.8,0.43,8.4,29.8,0.282,19.2,25.4,0.756,15.0,30.4,45.4,18.2,15.2,10.0,4.6,4.0,17.4,20.4,99.6,5.4,12,12,1,12,9,2,4,1,1,2,1,13,14,3,16,3,11,1,1,16,8,11,3,7,1,12,2022-23
1610612743,Denver Nuggets,17,13,4,0.765,48.3,39.8,85.0,0.469,10.5,29.8,0.351,17.2,21.4,0.807,8.1,30.1,38.2,23.9,11.3,5.5,4.7,3.8,21.1,19.8,107.4,-7.8,3,1,1,1,6,6,5,11,3,3,8,9,7,13,3,2,1,9,16,2,11,12,11,9,6,1,2022-23
1610612744,Golden State Warriors,13,6,7,0.462,48.0,40.9,91.0,0.45,11.2,34.3,0.325,20.2,26.2,0.774,11.3,34.6,45.9,23.2,12.6,7.5,4.6,4.6,19.6,22.9,113.2,0.2,5,6,13,8,9,8,14,4,7,9,4,14,15,5,11,12,12,6,10,11,9,7,8,2,10,6,2022-23
1610612746,LA Clippers,5,1,4,0.2,48.0,44.6,86.6,0.515,9.6,23.6,0.407,23.2,28.8,0.806,10.6,32.2,42.8,26.6,12.2,8.6,6.2,4.2,21.2,23.0,122.0,6.4,12,12,1,12,9,14,7,15,2,1,15,16,16,12,9,6,7,13,13,13,14,10,12,1,15,13,2022-23
1610612747,Los Angeles Lakers,16,8,8,0.5,48.3,41.1,93.6,0.439,13.9,39.9,0.35,13.9,17.3,0.804,12.5,33.8,46.3,26.8,13.1,5.9,3.8,6.4,21.3,17.4,109.9,-2.4,4,4,15,7,5,9,16,3,14,15,7,3,3,10,14,9,13,14,7,4,3,1,13,13,8,4,2022-23
1610612763,Memphis Grizzlies,6,2,4,0.333,48.8,42.0,90.7,0.463,10.8,35.0,0.31,17.3,21.7,0.8,11.3,38.3,49.7,24.7,14.8,7.0,9.2,3.5,17.5,20.5,112.2,7.5,10,10,1,10,3,11,13,10,4,11,2,10,9,9,12,16,16,10,2,7,16,15,4,6,9,14,2022-23
1610612748,Miami Heat,20,13,7,0.65,48.3,38.7,83.8,0.462,12.1,37.0,0.326,17.9,23.6,0.758,10.5,32.8,43.3,22.9,13.7,5.7,4.5,3.5,19.0,20.0,107.3,-3.4,1,1,13,2,7,5,3,9,8,12,5,11,11,4,8,8,8,4,5,3,7,16,7,8,5,2,2022-23
1610612749,Milwaukee Bucks,5,1,4,0.2,49.0,46.6,89.8,0.519,15.4,34.2,0.45,15.4,20.6,0.748,7.4,35.2,42.6,25.2,14.8,8.8,3.4,3.6,20.4,18.8,124.0,5.2,12,12,1,12,1,16,11,16,15,8,16,4,6,1,1,13,6,12,3,14,1,14,9,11,16,10,2022-23
1610612750,Minnesota Timberwolves,5,1,4,0.2,49.0,42.2,87.8,0.481,12.6,32.4,0.389,17.2,21.8,0.789,10.2,34.6,44.8,25.0,12.0,7.2,3.4,4.8,23.0,21.6,114.2,8.8,12,12,1,12,1,12,9,13,9,5,12,8,10,7,7,11,9,11,14,8,1,6,16,5,11,15,2022-23
1610612752,New York Knicks,11,6,5,0.545,48.0,35.9,82.5,0.436,10.9,34.7,0.314,17.0,21.5,0.792,9.8,29.0,38.8,23.4,12.8,6.5,3.8,4.5,21.6,19.5,99.7,-0.4,6,6,11,5,9,1,2,2,5,10,3,7,8,8,6,1,2,7,9,6,4,8,14,10,2,5,2022-23
1610612755,Philadelphia 76ers,11,7,4,0.636,48.5,37.2,81.5,0.456,13.6,37.3,0.366,16.1,20.0,0.805,7.5,32.6,40.2,22.9,11.6,5.5,5.5,5.3,16.0,18.7,104.1,1.5,6,5,1,3,4,3,1,8,13,13,10,5,5,11,2,7,3,5,15,1,12,4,1,12,4,7,2022-23
1610612756,Phoenix Suns,11,6,5,0.545,48.0,42.5,88.5,0.48,11.1,30.4,0.365,20.5,24.6,0.83,11.2,31.0,42.2,23.6,12.4,7.3,4.0,5.6,20.8,22.0,116.5,2.3,6,6,11,5,9,13,10,12,6,4,9,15,12,14,10,4,5,8,11,9,5,3,10,4,13,9,2022-23
1610612758,Sacramento Kings,7,3,4,0.429,48.0,41.7,92.0,0.453,13.6,41.4,0.328,18.9,25.1,0.75,12.0,34.4,46.4,27.0,14.4,8.9,5.6,4.3,22.7,22.6,115.9,2.1,9,9,1,9,9,10,15,6,12,16,6,12,13,2,13,10,14,15,4,15,13,9,15,3,12,8,2022-23
