TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,SEASON
1610612754,Indiana Pacers,19,10,9,0.526,48.0,15.7,10.6,8.9,35.8,15.6,10.8,10.8,33.4,3,3,15,4,4,6,13,14,13,9,4,7,2,2013-14
1610612746,Los Angeles Clippers,13,6,7,0.462,48.0,18.8,12.9,15.6,41.1,14.2,13.3,15.8,43.5,5,5,11,6,5,1,5,2,5,7,14,14,13,2013-14
1610612763,Memphis Grizzlies,7,3,4,0.429,50.9,17.4,12.3,10.9,48.9,13.4,11.9,18.1,38.6,9,9,1,8,9,2,8,9,2,4,10,16,9,2013-14
1610612748,Miami Heat,20,13,7,0.65,48.0,16.3,9.5,9.7,37.9,13.1,11.9,8.8,37.6,2,2,11,2,2,4,15,11,10,2,11,3,4,2013-14
1610612760,Oklahoma City Thunder,19,10,9,0.526,49.3,13.6,11.4,15.5,39.2,18.2,13.2,11.0,46.0,3,3,15,4,3,12,12,3,9,14,13,8,15,2013-14
1610612757,Portland Trail Blazers,11,5,6,0.455,49.4,13.7,15.5,11.5,39.8,15.6,18.0,14.5,48.5,7,7,10,7,7,11,2,7,6,10,16,13,16,2013-14
1610612759,San Antonio Spurs,23,16,7,0.696,48.2,17.1,12.4,12.9,43.8,13.2,11.5,11.0,38.3,1,1,11,1,1,3,7,4,4,3,8,9,7,2013-14
1610612761,Toronto Raptors,7,3,4,0.429,48.0,11.3,11.6,9.3,39.4,15.0,11.0,9.9,42.9,9,9,1,8,10,14,10,12,7,8,5,6,12,2013-14
1610612764,Washington Wizards,11,6,5,0.545,48.5,15.4,11.5,12.4,34.5,13.5,11.3,7.8,33.3,7,5,9,3,8,7,11,5,15,5,6,1,1,2013-14
1610612737,Atlanta Hawks,16,8,8,0.5,48.6,16.6,11.8,13.6,44.6,14.0,12.9,9.6,39.0,4,4,15,6,4,3,13,6,5,4,5,3,5,2014-15
1610612738,Boston Celtics,4,0,4,0.0,48.0,14.3,15.3,8.8,43.5,17.0,16.3,6.8,36.5,14,14,1,14,16,13,3,14,7,12,14,1,2,2014-15
1610612751,Brooklyn Nets,6,2,4,0.333,48.8,15.2,10.8,6.0,39.3,18.5,13.0,16.7,44.0,10,10,1,10,11,11,15,16,12,15,6,12,10,2014-15
1610612741,Chicago Bulls,12,6,6,0.5,48.8,15.7,15.3,11.3,37.2,16.8,15.1,9.7,36.7,6,6,12,6,6,9,2,8,15,11,13,4,3,2014-15
1610612739,Cleveland Cavaliers,20,14,6,0.7,48.8,13.8,15.2,6.6,38.2,14.1,13.8,10.7,39.7,2,2,12,2,2,14,4,15,13,6,9,5,6,2014-15
1610612742,Dallas Mavericks,5,1,4,0.2,48.0,16.6,15.0,21.4,48.8,17.0,16.6,20.4,56.4,12,12,1,12,12,4,5,1,2,12,16,15,16,2014-15
1610612744,Golden State Warriors,21,16,5,0.762,48.7,15.7,13.3,19.0,41.0,15.9,11.8,11.9,41.9,1,1,10,1,1,8,8,3,10,8,4,8,7,2014-15
1610612745,Houston Rockets,17,9,8,0.529,48.0,16.4,14.0,19.4,49.1,19.6,14.4,19.0,48.8,3,3,15,5,3,6,7,2,1,16,11,14,15,2014-15
1610612746,Los Angeles Clippers,14,7,7,0.5,48.4,16.7,11.6,16.4,45.1,16.0,14.2,14.0,45.0,5,5,14,6,5,2,14,4,3,10,10,9,13,2014-15
1610612763,Memphis Grizzlies,11,6,5,0.545,48.0,16.2,13.3,11.3,42.9,10.9,10.7,16.5,35.5,7,6,10,4,7,7,9,9,8,1,1,11,1,2014-15
1610612749,Milwaukee Bucks,6,2,4,0.333,49.7,19.8,14.3,12.3,37.3,18.3,14.8,11.8,38.7,10,10,1,10,10,1,6,7,14,14,12,7,4,2014-15
1610612740,New Orleans Pelicans,4,0,4,0.0,49.3,13.5,9.5,10.8,41.5,14.3,16.3,22.5,42.5,14,14,1,14,14,15,16,10,9,7,14,16,8,2014-15
1610612757,Portland Trail Blazers,5,1,4,0.2,48.0,9.4,13.0,9.6,34.8,14.0,13.2,9.0,45.2,12,12,1,12,12,16,10,12,16,4,7,2,14,2014-15
1610612759,San Antonio Spurs,7,3,4,0.429,48.7,16.4,12.9,9.9,43.7,13.6,11.0,16.4,42.6,9,9,1,9,9,5,11,11,6,2,2,10,9,2014-15
1610612761,Toronto Raptors,4,0,4,0.0,49.3,15.5,15.8,9.0,45.0,13.8,11.8,18.3,44.0,14,14,1,14,14,10,1,13,4,3,3,13,10,2014-15
1610612764,Washington Wizards,10,6,4,0.6,48.5,14.8,12.7,15.7,40.2,15.9,13.4,11.7,44.6,8,6,1,3,8,12,12,5,11,9,8,6,12,2014-15
1610612737,Atlanta Hawks,10,4,6,0.4,48.5,14.0,11.6,12.1,43.2,16.5,13.6,11.6,36.0,7,8,11,10,7,9,11,7,1,11,11,7,2,2015-16
1610612738,Boston Celtics,6,2,4,0.333,48.8,14.7,13.2,11.2,41.3,14.3,11.5,15.2,44.7,11,11,1,11,11,8,6,9,6,6,6,13,16,2015-16
1610612766,Charlotte Hornets,7,3,4,0.429,48.0,12.9,9.0,5.9,41.1,9.7,13.6,9.4,43.4,9,9,1,8,9,11,15,16,7,1,10,3,15,2015-16
1610612739,Cleveland Cavaliers,21,16,5,0.762,48.0,17.5,14.3,13.6,38.7,13.5,10.6,8.4,36.9,2,1,10,1,2,2,4,5,12,4,2,2,4,2015-16
1610612742,Dallas Mavericks,5,1,4,0.2,48.0,11.2,10.2,9.0,39.6,16.6,16.6,17.4,42.0,13,13,1,13,13,14,14,12,10,12,16,15,11,2015-16
1610612765,Detroit Pistons,4,0,4,0.0,48.0,8.8,9.0,7.5,39.0,16.8,13.0,10.5,33.5,15,15,1,15,15,16,15,15,11,13,9,5,1,2015-16
1610612744,Golden State Warriors,24,15,9,0.625,48.2,17.9,12.0,14.7,40.2,16.0,15.5,15.2,42.3,1,2,15,2,1,1,9,2,9,10,14,13,12,2015-16
1610612745,Houston Rockets,5,1,4,0.2,48.0,15.0,13.8,11.6,42.4,23.6,11.4,19.0,43.2,13,13,1,13,13,7,5,8,3,16,5,16,14,2015-16
1610612754,Indiana Pacers,7,3,4,0.429,48.0,16.3,11.6,13.6,34.0,16.9,16.0,9.6,37.1,9,9,1,8,9,4,12,6,16,14,15,4,5,2015-16
1610612746,LA Clippers,6,2,4,0.333,48.0,13.0,14.3,9.2,42.3,10.3,13.7,13.7,36.7,11,11,1,11,12,10,3,10,4,2,12,10,3,2015-16
1610612763,Memphis Grizzlies,4,0,4,0.0,48.0,11.8,11.8,8.3,35.5,19.3,9.5,14.5,37.5,15,15,1,15,15,13,10,14,15,15,1,12,6,2015-16
1610612748,Miami Heat,14,7,7,0.5,49.1,11.0,12.6,8.5,43.1,14.6,11.1,7.6,40.9,5,5,13,5,5,15,8,13,2,7,3,1,10,2015-16
1610612760,Oklahoma City Thunder,18,11,7,0.611,48.0,15.1,15.3,16.7,42.3,14.8,11.2,13.7,40.8,4,3,13,3,4,6,1,1,4,8,4,11,9,2015-16
1610612757,Portland Trail Blazers,11,5,6,0.455,48.5,12.3,14.5,14.3,36.2,14.1,13.7,11.8,43.1,6,7,11,7,6,12,2,4,14,5,13,8,13,2015-16
1610612759,San Antonio Spurs,10,6,4,0.6,48.0,16.6,10.8,14.4,40.2,12.4,12.7,13.1,39.0,7,6,1,4,8,3,13,3,8,3,8,9,7,2015-16
1610612761,Toronto Raptors,20,10,10,0.5,48.8,15.7,13.1,9.2,37.7,15.0,12.0,11.4,39.1,3,4,16,5,3,5,7,11,13,9,7,6,8,2015-16
1610612737,Atlanta Hawks,6,2,4,0.333,48.0,14.8,13.5,11.0,46.0,18.3,10.3,20.7,39.3,10,10,2,10,11,9,5,10,2,15,3,16,5,2016-17
1610612738,Boston Celtics,18,9,9,0.5,48.3,15.9,12.5,12.6,42.3,15.3,14.3,12.7,46.1,1,3,16,5,1,6,8,7,9,7,15,10,13,2016-17
1610612741,Chicago Bulls,6,2,4,0.333,48.0,13.7,13.5,9.0,43.7,16.7,11.2,11.2,46.3,10,10,2,10,11,14,5,14,7,13,6,5,14,2016-17
1610612739,Cleveland Cavaliers,18,13,5,0.722,48.0,14.9,11.6,12.8,41.8,14.5,12.4,13.4,43.0,1,2,10,2,2,8,11,5,12,4,9,11,9,2016-17
1610612744,Golden State Warriors,17,16,1,0.941,48.0,18.0,12.2,21.0,44.4,17.4,12.5,13.5,45.1,3,1,1,1,3,4,10,1,6,14,10,12,12,2016-17
1610612745,Houston Rockets,11,6,5,0.545,48.5,13.1,16.1,11.3,44.4,18.5,14.2,14.9,48.4,6,6,10,3,6,15,1,8,5,16,14,13,15,2016-17
1610612754,Indiana Pacers,4,0,4,0.0,48.0,15.5,12.3,8.0,42.0,13.3,12.5,4.5,39.0,15,15,2,15,15,7,9,15,10,2,11,1,4,2016-17
1610612746,LA Clippers,7,3,4,0.429,48.0,11.0,11.6,9.3,42.0,15.1,11.0,7.6,42.6,9,9,2,7,9,16,12,13,10,6,5,3,8,2016-17
1610612763,Memphis Grizzlies,6,2,4,0.333,48.8,14.3,8.2,12.7,39.7,14.7,13.3,9.2,36.7,10,10,2,10,10,11,15,6,14,5,12,4,1,2016-17
1610612749,Milwaukee Bucks,6,2,4,0.333,48.0,18.8,7.2,11.2,38.7,16.3,9.7,11.3,37.0,10,10,2,10,11,2,16,9,15,12,2,6,2,2016-17
1610612760,Oklahoma City Thunder,5,1,4,0.2,48.0,20.0,13.4,15.0,45.2,12.0,18.4,6.6,51.6,14,14,2,14,14,1,7,3,3,1,16,2,16,2016-17
1610612757,Portland Trail Blazers,4,0,4,0.0,48.0,14.0,14.8,10.5,37.0,16.3,10.8,20.0,44.5,15,15,2,15,15,12,2,11,16,10,4,15,11,2016-17
1610612759,San Antonio Spurs,16,8,8,0.5,48.6,18.3,13.9,13.4,46.1,15.9,11.3,16.3,41.1,4,4,15,5,4,3,4,4,1,8,7,14,6,2016-17
1610612761,Toronto Raptors,10,4,6,0.4,48.0,14.5,9.7,10.3,40.2,16.3,8.2,12.4,37.0,8,7,12,8,8,10,14,12,13,11,1,8,2,2016-17
1610612762,Utah Jazz,11,4,7,0.364,48.0,13.7,10.2,7.8,42.7,13.4,11.4,12.6,41.3,6,7,14,9,7,13,13,16,8,3,8,9,7,2016-17
1610612764,Washington Wizards,13,7,6,0.538,48.4,17.8,14.1,17.5,44.6,16.2,13.5,12.3,43.1,5,5,12,4,5,5,3,2,4,9,13,7,10,2016-17
1610612738,Boston Celtics,19,11,8,0.579,48.5,15.0,12.6,9.9,41.6,12.5,10.7,11.1,44.7,3,3,15,3,3,10,6,12,12,1,6,5,8,2017-18
1610612739,Cleveland Cavaliers,22,12,10,0.545,48.5,13.0,11.9,9.5,42.3,14.4,12.4,13.0,46.4,1,2,16,5,1,14,9,15,11,6,10,10,13,2017-18
1610612744,Golden State Warriors,21,16,5,0.762,48.2,16.9,11.0,16.8,41.0,14.5,12.9,12.2,46.0,2,1,10,1,2,7,12,4,13,7,11,7,12,2017-18
1610612745,Houston Rockets,17,11,6,0.647,48.0,14.4,11.6,9.9,42.8,13.7,9.9,12.4,45.9,4,3,12,2,4,12,11,13,10,3,3,8,11,2017-18
1610612754,Indiana Pacers,7,3,4,0.429,48.0,19.3,13.3,17.0,47.7,14.3,8.7,9.0,33.7,9,9,1,8,10,2,4,3,5,5,1,2,1,2017-18
1610612748,Miami Heat,5,1,4,0.2,48.0,19.0,7.6,15.0,37.6,20.6,16.2,10.2,45.6,13,13,1,13,13,3,15,6,16,16,16,4,10,2017-18
1610612749,Milwaukee Bucks,7,3,4,0.429,48.7,13.7,6.9,13.6,46.0,15.7,14.7,9.1,44.0,9,9,1,8,9,13,16,7,8,9,14,3,5,2017-18
1610612750,Minnesota Timberwolves,5,1,4,0.2,48.0,7.8,8.2,9.8,48.4,13.6,14.6,8.0,44.4,13,13,1,13,13,16,14,14,4,2,13,1,7,2017-18
1610612740,New Orleans Pelicans,9,5,4,0.556,48.0,17.1,12.3,18.1,54.9,19.9,13.0,18.6,45.3,8,5,1,4,8,6,8,1,1,15,12,16,9,2017-18
1610612760,Oklahoma City Thunder,6,2,4,0.333,48.0,21.2,13.8,13.3,38.7,15.3,15.2,11.7,44.3,11,11,1,11,11,1,3,8,15,8,15,6,6,2017-18
1610612755,Philadelphia 76ers,10,5,5,0.5,48.5,18.0,15.0,10.5,47.0,16.6,9.7,13.3,38.8,6,5,10,6,6,4,2,11,6,12,2,11,3,2017-18
1610612757,Portland Trail Blazers,4,0,4,0.0,48.0,17.3,15.3,16.3,52.0,18.5,10.5,16.8,54.0,16,16,1,16,16,5,1,5,2,13,5,15,16,2017-18
1610612759,San Antonio Spurs,5,1,4,0.2,48.0,15.8,10.6,8.0,38.8,13.8,10.4,14.8,35.2,13,13,1,13,13,8,13,16,14,4,4,13,2,2017-18
1610612761,Toronto Raptors,10,4,6,0.4,48.5,12.5,12.6,12.6,49.8,16.4,10.9,14.3,47.4,6,8,12,10,6,15,7,9,3,11,7,12,14,2017-18
1610612762,Utah Jazz,11,5,6,0.455,48.0,14.5,12.9,11.4,46.9,18.9,12.2,12.5,40.4,5,5,12,7,5,11,5,10,7,14,9,9,4,2017-18
1610612764,Washington Wizards,6,2,4,0.333,48.0,15.5,11.7,18.0,44.3,16.0,11.8,15.8,48.7,11,11,1,11,11,9,10,2,9,10,8,14,15,2017-18
1610612738,Boston Celtics,9,5,4,0.556,48.0,13.0,8.8,15.7,34.0,16.6,11.6,18.8,41.1,8,8,1,5,8,14,15,6,15,9,7,15,5,2018-19
1610612751,Brooklyn Nets,5,1,4,0.2,48.0,17.4,12.2,11.2,48.0,17.8,19.0,11.6,58.4,11,11,1,11,11,4,10,12,2,13,16,3,16,2018-19
1610612743,Denver Nuggets,14,7,7,0.5,49.4,11.4,16.5,11.0,50.6,9.9,14.3,9.1,46.7,5,5,13,7,5,15,1,13,1,2,12,1,11,2018-19
1610612765,Detroit Pistons,4,0,4,0.0,48.0,17.8,12.5,10.8,40.0,13.3,11.5,19.8,55.0,15,15,1,15,15,3,9,14,13,3,6,16,15,2018-19
1610612744,Golden State Warriors,22,14,8,0.636,48.5,18.4,14.4,16.3,42.4,16.1,13.7,14.5,41.5,2,2,14,3,2,2,4,4,10,8,11,10,6,2018-19
1610612745,Houston Rockets,11,6,5,0.545,48.5,17.3,12.7,11.4,40.2,19.8,13.4,14.3,45.3,7,7,10,6,7,6,8,11,12,16,10,9,10,2018-19
1610612754,Indiana Pacers,4,0,4,0.0,48.0,17.0,9.5,15.8,37.0,14.5,11.3,17.0,32.0,15,15,1,15,15,8,14,5,14,5,4,13,1,2018-19
1610612746,LA Clippers,6,2,4,0.333,48.0,17.3,14.0,16.8,45.7,18.3,13.0,18.0,44.7,10,10,1,10,10,5,5,2,7,14,9,14,9,2018-19
1610612749,Milwaukee Bucks,15,10,5,0.667,48.7,13.9,13.9,20.9,46.3,14.6,10.1,13.5,36.3,4,3,10,1,4,12,6,1,5,6,1,8,2,2018-19
1610612760,Oklahoma City Thunder,5,1,4,0.2,48.0,14.6,13.8,15.0,42.4,16.6,14.8,13.4,44.4,11,11,1,11,11,11,7,7,9,10,13,7,8,2018-19
1610612753,Orlando Magic,5,1,4,0.2,48.0,15.4,8.4,12.0,34.0,17.6,10.6,12.6,47.2,11,11,1,11,11,9,16,9,15,12,2,4,12,2018-19
1610612755,Philadelphia 76ers,12,7,5,0.583,48.0,15.2,14.7,11.4,47.5,19.3,10.8,16.0,43.2,6,5,10,4,6,10,3,10,3,15,3,12,7,2018-19
1610612757,Portland Trail Blazers,16,8,8,0.5,49.6,13.6,15.3,10.3,43.5,15.5,16.3,12.7,47.9,3,4,14,7,3,13,2,15,8,7,15,5,13,2018-19
1610612759,San Antonio Spurs,7,3,4,0.429,48.0,9.4,11.1,9.6,46.0,9.1,14.9,12.9,48.9,9,9,1,9,9,16,13,16,6,1,14,6,14,2018-19
1610612761,Toronto Raptors,24,16,8,0.667,48.4,17.0,11.5,16.5,40.5,14.0,12.8,15.1,38.1,1,1,14,1,1,7,12,3,11,4,8,11,3,2018-19
1610612762,Utah Jazz,5,1,4,0.2,48.0,19.2,12.2,13.2,47.2,17.4,11.4,10.8,39.6,11,11,1,11,11,1,10,8,4,11,5,2,4,2018-19
1610612738,Boston Celtics,17,10,7,0.588,48.9,15.2,11.1,12.8,42.4,14.9,11.4,9.1,39.8,4,3,13,4,4,10,9,6,5,5,9,5,6,2019-20
1610612751,Brooklyn Nets,4,0,4,0.0,48.0,12.5,11.8,15.8,32.0,17.5,12.5,18.5,44.5,14,14,1,14,14,15,5,1,15,14,11,16,13,2019-20
1610612742,Dallas Mavericks,6,2,4,0.333,48.8,12.8,10.2,7.5,44.7,16.7,10.7,13.0,47.3,11,11,1,11,11,13,13,14,3,10,4,13,15,2019-20
1610612743,Denver Nuggets,19,9,10,0.474,48.3,15.3,10.8,9.2,39.3,15.0,11.2,12.2,45.8,3,4,16,7,3,9,10,10,9,6,7,10,14,2019-20
1610612745,Houston Rockets,12,5,7,0.417,48.4,19.3,9.1,8.4,37.3,13.6,12.6,10.5,41.5,6,7,13,10,6,1,15,13,13,2,12,8,10,2019-20
1610612754,Indiana Pacers,4,0,4,0.0,48.0,16.5,8.8,13.0,38.0,16.8,13.3,9.0,41.0,14,14,1,14,14,5,16,5,11,11,14,4,8,2019-20
1610612746,LA Clippers,13,7,6,0.538,48.4,14.8,10.4,13.1,45.7,14.0,9.3,8.6,41.4,5,5,12,5,5,12,12,4,2,3,1,3,9,2019-20
1610612747,Los Angeles Lakers,21,16,5,0.762,48.0,17.6,13.6,15.1,47.6,17.1,10.8,8.4,40.6,1,1,10,1,2,3,2,2,1,13,6,1,7,2019-20
1610612748,Miami Heat,21,14,7,0.667,48.5,16.1,12.0,9.0,40.5,15.4,12.7,12.6,42.2,1,2,13,2,1,7,4,11,7,7,13,12,11,2019-20
1610612749,Milwaukee Bucks,10,5,5,0.5,48.5,16.5,12.1,10.3,42.2,17.0,11.4,10.7,31.0,8,7,10,6,8,5,3,8,6,12,8,9,1,2019-20
1610612760,Oklahoma City Thunder,7,3,4,0.429,48.7,11.6,11.7,6.0,36.0,20.0,9.7,10.0,39.1,9,9,1,8,9,16,6,15,14,15,3,7,5,2019-20
1610612753,Orlando Magic,5,1,4,0.2,48.0,17.8,10.0,9.6,27.6,16.6,13.4,9.6,43.6,12,12,1,12,12,2,14,9,16,9,15,6,12,2019-20
1610612755,Philadelphia 76ers,4,0,4,0.0,48.0,12.8,11.5,4.8,37.5,16.3,10.8,16.8,39.0,14,14,1,14,14,14,8,16,12,8,5,15,4,2019-20
1610612757,Portland Trail Blazers,5,1,4,0.2,48.0,16.6,14.6,11.6,38.4,21.2,13.6,14.2,50.0,12,12,1,12,12,4,1,7,10,16,16,14,16,2019-20
1610612761,Toronto Raptors,11,7,4,0.636,48.9,15.6,10.7,14.0,40.2,14.8,9.4,12.5,38.0,7,5,1,3,7,8,11,3,8,4,2,11,3,2019-20
1610612762,Utah Jazz,7,3,4,0.429,48.7,15.0,11.6,8.4,44.6,13.1,12.4,8.4,34.6,9,9,1,8,9,11,7,12,4,1,10,1,2,2019-20
1610612737,Atlanta Hawks,18,10,8,0.556,48.0,14.6,12.6,9.6,40.9,13.4,14.9,12.4,47.7,4,3,14,5,4,6,10,11,10,6,14,12,15,2020-21
1610612738,Boston Celtics,5,1,4,0.2,48.0,14.4,16.0,11.4,40.0,18.0,12.4,12.0,42.0,12,12,1,12,12,9,3,6,12,15,7,10,6,2020-21
1610612751,Brooklyn Nets,12,7,5,0.583,48.4,16.5,10.3,8.9,40.2,13.8,14.3,11.9,45.0,5,5,9,3,5,2,13,12,11,9,12,9,10,2020-21
1610612742,Dallas Mavericks,7,3,4,0.429,48.0,11.3,14.6,5.4,41.4,12.1,8.4,9.9,40.9,9,9,1,8,9,15,5,16,9,1,1,4,5,2020-21
1610612743,Denver Nuggets,10,4,6,0.4,49.0,11.6,16.2,10.9,45.0,15.0,9.5,11.4,43.2,8,8,12,9,8,14,2,7,5,13,3,6,7,2020-21
1610612746,LA Clippers,19,10,9,0.526,48.0,14.6,9.9,10.1,38.9,13.6,12.7,6.8,40.7,3,3,16,7,3,5,15,10,14,8,8,1,4,2020-21
1610612747,Los Angeles Lakers,6,2,4,0.333,48.0,13.7,14.2,12.2,44.7,15.7,10.8,13.0,40.7,10,10,1,10,11,11,8,5,6,14,4,13,3,2020-21
1610612763,Memphis Grizzlies,5,1,4,0.2,48.0,17.4,16.0,15.0,58.8,13.0,14.2,10.0,46.8,12,12,1,12,12,1,3,1,1,3,11,5,12,2020-21
1610612748,Miami Heat,4,0,4,0.0,49.3,15.8,11.0,8.8,37.0,13.0,18.8,14.0,47.0,16,16,1,16,16,3,12,13,16,3,16,16,14,2020-21
1610612749,Milwaukee Bucks,23,16,7,0.696,48.4,14.2,16.3,14.2,50.4,14.7,11.0,8.6,39.5,1,1,13,1,1,10,1,3,3,12,5,3,2,2020-21
1610612752,New York Knicks,5,1,4,0.2,48.0,10.0,14.2,6.0,38.8,13.6,8.6,8.4,39.2,12,12,1,12,12,16,7,15,15,7,2,2,1,2020-21
1610612755,Philadelphia 76ers,12,7,5,0.583,48.0,14.5,11.8,14.3,49.3,13.9,13.5,11.8,46.2,5,5,9,3,6,7,11,2,4,10,10,7,11,2020-21
1610612756,Phoenix Suns,22,14,8,0.636,48.0,15.3,10.2,10.5,43.5,13.3,12.8,11.9,44.5,2,2,14,2,2,4,14,9,7,5,9,8,9,2020-21
1610612757,Portland Trail Blazers,6,2,4,0.333,49.7,14.5,9.2,10.8,41.7,12.2,17.8,12.0,44.3,10,10,1,10,10,7,16,8,8,2,15,10,8,2020-21
1610612762,Utah Jazz,11,6,5,0.545,48.0,13.2,13.3,8.5,39.5,18.5,14.4,13.0,46.9,7,7,9,6,7,12,9,14,13,16,13,13,13,2020-21
1610612764,Washington Wizards,5,1,4,0.2,48.0,12.0,14.4,14.2,50.8,14.2,12.2,13.0,53.2,12,12,1,12,12,13,6,4,2,11,6,13,16,2020-21
1610612737,Atlanta Hawks,5,1,4,0.2,48.0,18.2,11.6,7.2,34.8,18.8,16.6,9.8,44.8,13,13,1,13,13,4,12,15,15,12,16,5,9,2021-22
1610612738,Boston Celtics,24,14,10,0.583,48.0,16.1,12.4,12.5,38.1,17.7,13.7,13.2,40.5,1,2,16,3,1,10,10,6,12,10,11,11,4,2021-22
1610612751,Brooklyn Nets,4,0,4,0.0,48.0,16.3,14.5,14.0,35.0,21.8,14.8,18.0,48.5,16,16,1,16,16,9,4,4,14,16,14,16,14,2021-22
1610612741,Chicago Bulls,5,1,4,0.2,48.0,13.6,7.4,8.2,32.8,16.2,11.4,13.4,46.4,13,13,1,13,13,13,16,14,16,6,5,13,12,2021-22
1610612742,Dallas Mavericks,18,9,9,0.5,48.0,15.5,9.0,8.5,35.4,11.4,14.2,8.5,46.3,3,4,15,6,3,11,15,13,13,1,13,2,11,2021-22
1610612743,Denver Nuggets,5,1,4,0.2,48.0,15.4,14.4,10.6,48.0,20.0,12.8,9.0,44.8,13,13,1,13,13,12,6,11,3,13,7,3,9,2021-22
1610612744,Golden State Warriors,22,16,6,0.727,48.0,16.5,14.6,12.0,44.3,16.4,13.0,11.6,40.5,2,1,10,1,2,7,3,7,9,9,8,8,5,2021-22
1610612763,Memphis Grizzlies,12,6,6,0.5,48.0,20.9,15.5,15.0,49.2,16.3,13.4,13.2,44.2,6,7,10,6,7,1,2,2,1,7,10,11,8,2021-22
1610612748,Miami Heat,18,11,7,0.611,48.0,18.7,14.3,11.2,44.4,15.4,11.3,11.7,38.3,3,3,14,2,3,2,7,10,8,5,4,9,3,2021-22
1610612749,Milwaukee Bucks,12,7,5,0.583,48.0,16.4,12.7,14.5,47.0,12.7,9.1,9.3,33.2,6,5,9,3,7,8,9,3,4,3,2,4,1,2021-22
1610612750,Minnesota Timberwolves,6,2,4,0.333,48.0,18.5,10.8,11.7,39.7,21.5,15.8,13.5,53.0,9,9,1,9,10,3,14,8,11,14,15,14,16,2021-22
1610612740,New Orleans Pelicans,6,2,4,0.333,48.0,12.0,17.0,11.3,46.0,21.7,9.8,9.8,50.7,9,9,1,9,10,15,1,9,6,15,3,6,15,2021-22
1610612755,Philadelphia 76ers,12,6,6,0.5,48.4,12.2,11.3,15.1,41.7,18.8,13.8,13.1,46.5,6,7,10,6,6,14,13,1,10,11,12,10,13,2021-22
1610612756,Phoenix Suns,13,7,6,0.538,48.0,17.5,11.9,8.9,46.2,16.3,13.1,10.1,40.9,5,5,10,5,5,5,11,12,5,8,9,7,6,2021-22
1610612761,Toronto Raptors,6,2,4,0.333,48.8,17.0,12.8,13.8,45.0,11.5,12.2,17.0,42.3,9,9,1,9,9,6,8,5,7,2,6,15,7,2021-22
1610612762,Utah Jazz,6,2,4,0.333,48.0,8.5,14.5,6.5,48.7,14.0,9.0,8.2,36.3,9,9,1,9,10,16,4,16,2,4,1,1,2,2021-22
1610612737,Atlanta Hawks,6,2,4,0.333,48.0,15.7,17.5,10.3,47.0,13.8,12.0,15.2,54.7,10,10,1,10,11,5,2,16,9,2,4,12,16,2022-23
1610612738,Boston Celtics,20,11,9,0.55,48.3,15.7,13.1,14.3,47.4,15.7,13.8,11.1,42.1,1,3,16,4,1,6,10,5,7,8,9,4,2,2022-23
1610612751,Brooklyn Nets,4,0,4,0.0,48.0,16.8,5.5,11.8,35.5,17.5,20.0,9.8,45.0,16,16,1,16,16,3,16,10,16,12,16,2,5,2022-23
1610612739,Cleveland Cavaliers,5,1,4,0.2,48.0,15.2,11.0,11.0,43.2,22.2,18.2,15.6,46.4,12,12,1,12,14,9,14,12,13,16,15,13,8,2022-23
1610612743,Denver Nuggets,17,13,4,0.765,48.3,14.2,12.5,16.2,51.1,13.5,10.1,14.1,47.2,3,1,1,1,3,16,11,2,1,1,2,8,10,2022-23
1610612744,Golden State Warriors,13,6,7,0.462,48.0,14.6,15.3,10.9,44.5,15.3,14.4,13.4,48.0,5,6,13,8,5,13,4,13,11,7,11,6,11,2022-23
1610612746,LA Clippers,5,1,4,0.2,48.0,14.4,18.4,13.2,50.0,18.2,14.0,17.0,46.8,12,12,1,12,14,14,1,7,3,14,10,15,9,2022-23
1610612747,Los Angeles Lakers,16,8,8,0.5,48.3,15.9,13.9,15.9,50.9,13.9,13.7,14.7,46.4,4,4,15,7,4,4,8,3,2,3,8,10,7,2022-23
1610612763,Memphis Grizzlies,6,2,4,0.333,48.8,15.3,14.0,15.5,49.0,17.2,17.3,19.2,53.0,10,10,1,10,10,8,7,4,4,11,14,16,15,2022-23
1610612748,Miami Heat,20,13,7,0.65,48.3,18.8,11.6,10.5,43.3,16.2,13.3,11.9,45.1,1,1,13,2,1,2,12,15,12,9,7,5,6,2022-23
1610612749,Milwaukee Bucks,5,1,4,0.2,49.0,19.0,13.2,12.2,47.2,20.6,10.2,14.4,48.8,12,12,1,12,12,1,9,8,8,15,3,9,12,2022-23
1610612750,Minnesota Timberwolves,5,1,4,0.2,49.0,15.0,9.4,10.8,48.8,16.8,12.4,16.4,51.6,12,12,1,12,12,11,15,14,5,10,6,14,13,2022-23
