TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,SEASON
1610612748,Miami Heat,20,13,7,0.65,960.0,0.555,0.305,0.14,0.223,0.539,0.304,0.158,0.282,2,2,11,2,2,1,10,6,16,14,6,4,9,2013-14
1610612760,Oklahoma City Thunder,19,10,9,0.526,937.0,0.496,0.327,0.156,0.292,0.485,0.282,0.12,0.286,3,3,15,4,3,9,5,13,10,4,4,14,10,2013-14
1610612757,Portland Trail Blazers,11,5,6,0.455,543.0,0.482,0.281,0.142,0.322,0.508,0.28,0.121,0.345,7,7,10,7,7,12,15,8,3,10,2,12,16,2013-14
1610612759,San Antonio Spurs,23,16,7,0.696,1109.0,0.546,0.291,0.134,0.263,0.492,0.257,0.151,0.277,1,1,11,1,1,2,12,4,12,5,1,6,8,2013-14
1610612761,Toronto Raptors,7,3,4,0.429,336.0,0.486,0.391,0.169,0.306,0.506,0.392,0.13,0.253,9,9,1,8,10,11,1,15,5,8,16,11,3,2013-14
1610612764,Washington Wizards,11,6,5,0.545,533.0,0.468,0.285,0.143,0.305,0.471,0.308,0.141,0.251,7,5,9,3,8,13,14,9,6,1,7,10,2,2013-14
1610612737,Atlanta Hawks,16,8,8,0.5,778.0,0.484,0.227,0.133,0.263,0.486,0.26,0.147,0.289,4,4,15,6,4,9,16,6,14,6,5,5,8,2014-15
1610612738,Boston Celtics,4,0,4,0.0,192.0,0.453,0.308,0.143,0.26,0.498,0.394,0.131,0.304,14,14,1,14,16,14,4,11,15,7,15,12,14,2014-15
1610612751,Brooklyn Nets,6,2,4,0.333,293.0,0.486,0.251,0.149,0.242,0.505,0.207,0.139,0.28,10,10,1,10,11,8,13,12,16,10,1,9,4,2014-15
1610612741,Chicago Bulls,12,6,6,0.5,586.0,0.474,0.257,0.152,0.337,0.452,0.259,0.136,0.293,6,6,12,6,6,11,12,16,1,1,4,11,10,2014-15
1610612739,Cleveland Cavaliers,20,14,6,0.7,975.0,0.479,0.325,0.139,0.327,0.467,0.275,0.125,0.272,2,2,12,2,2,10,3,10,2,4,6,15,2,2014-15
1610612742,Dallas Mavericks,5,1,4,0.2,240.0,0.493,0.274,0.138,0.309,0.52,0.429,0.14,0.291,12,12,1,12,12,6,7,8,3,15,16,8,9,2014-15
1610612744,Golden State Warriors,21,16,5,0.762,1023.0,0.521,0.263,0.152,0.285,0.458,0.313,0.148,0.293,1,1,10,1,1,1,10,14,6,2,11,4,11,2014-15
1610612745,Houston Rockets,17,9,8,0.529,816.0,0.505,0.44,0.152,0.291,0.514,0.298,0.141,0.293,3,3,15,5,3,4,1,15,5,13,8,6,12,2014-15
1610612746,Los Angeles Clippers,14,7,7,0.5,677.0,0.515,0.361,0.132,0.265,0.505,0.383,0.141,0.295,5,5,14,6,5,2,2,5,13,11,14,7,13,2014-15
1610612763,Memphis Grizzlies,11,6,5,0.545,528.0,0.451,0.27,0.118,0.279,0.501,0.247,0.157,0.262,7,6,10,4,7,15,8,1,8,8,3,2,1,2014-15
1610612749,Milwaukee Bucks,6,2,4,0.333,298.0,0.419,0.236,0.137,0.267,0.504,0.275,0.181,0.326,10,10,1,10,10,16,15,7,11,9,7,1,16,2014-15
1610612740,New Orleans Pelicans,4,0,4,0.0,197.0,0.491,0.264,0.139,0.266,0.516,0.303,0.126,0.306,14,14,1,14,14,7,9,9,12,14,10,14,15,2014-15
1610612757,Portland Trail Blazers,5,1,4,0.2,240.0,0.455,0.258,0.126,0.271,0.465,0.299,0.089,0.281,12,12,1,12,12,13,11,3,9,3,9,16,6,2014-15
1610612759,San Antonio Spurs,7,3,4,0.429,341.0,0.505,0.298,0.126,0.281,0.509,0.346,0.129,0.274,9,9,1,9,9,3,5,4,7,12,12,13,3,2014-15
1610612761,Toronto Raptors,4,0,4,0.0,197.0,0.459,0.241,0.123,0.268,0.547,0.348,0.149,0.281,14,14,1,14,14,12,14,2,10,16,13,3,5,2014-15
1610612764,Washington Wizards,10,6,4,0.6,485.0,0.497,0.28,0.151,0.298,0.47,0.232,0.138,0.284,8,6,1,3,8,5,6,13,4,5,2,10,7,2014-15
1610612737,Atlanta Hawks,10,4,6,0.4,485.0,0.494,0.242,0.148,0.255,0.487,0.239,0.145,0.295,7,8,11,10,7,8,14,13,14,7,2,7,10,2015-16
1610612738,Boston Celtics,6,2,4,0.333,293.0,0.432,0.235,0.147,0.27,0.481,0.245,0.149,0.252,11,11,1,11,11,13,15,12,8,5,3,6,1,2015-16
1610612766,Charlotte Hornets,7,3,4,0.429,336.0,0.432,0.309,0.103,0.221,0.517,0.253,0.132,0.276,9,9,1,8,9,14,5,2,16,12,4,12,9,2015-16
1610612739,Cleveland Cavaliers,21,16,5,0.762,1008.0,0.544,0.267,0.137,0.307,0.51,0.259,0.142,0.255,2,1,10,1,2,1,11,7,3,10,5,9,2,2015-16
1610612742,Dallas Mavericks,5,1,4,0.2,240.0,0.474,0.298,0.128,0.263,0.537,0.355,0.14,0.373,13,13,1,13,13,10,7,5,13,13,16,10,15,2015-16
1610612765,Detroit Pistons,4,0,4,0.0,192.0,0.537,0.292,0.121,0.243,0.546,0.201,0.098,0.299,15,15,1,15,15,2,8,3,15,14,1,16,11,2015-16
1610612744,Golden State Warriors,24,15,9,0.625,1157.0,0.529,0.272,0.143,0.275,0.481,0.311,0.151,0.324,1,2,15,2,1,3,10,10,7,6,13,4,14,2015-16
1610612745,Houston Rockets,5,1,4,0.2,240.0,0.43,0.32,0.19,0.332,0.552,0.299,0.143,0.258,13,13,1,13,13,15,3,16,2,15,11,8,3,2015-16
1610612754,Indiana Pacers,7,3,4,0.429,336.0,0.495,0.319,0.16,0.268,0.437,0.322,0.153,0.38,9,9,1,8,9,7,4,14,11,1,15,2,16,2015-16
1610612746,LA Clippers,6,2,4,0.333,288.0,0.471,0.345,0.101,0.265,0.467,0.266,0.138,0.307,11,11,1,11,12,11,1,1,12,3,7,11,12,2015-16
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,0.423,0.215,0.171,0.3,0.552,0.298,0.151,0.267,15,15,1,15,15,16,16,15,6,16,9,3,7,2015-16
1610612748,Miami Heat,14,7,7,0.5,687.0,0.5,0.264,0.142,0.27,0.451,0.31,0.117,0.26,5,5,13,5,5,6,12,9,10,2,12,14,4,2015-16
1610612760,Oklahoma City Thunder,18,11,7,0.611,864.0,0.501,0.326,0.145,0.339,0.499,0.261,0.13,0.273,4,3,13,3,4,5,2,11,1,8,6,13,8,2015-16
1610612757,Portland Trail Blazers,11,5,6,0.455,533.0,0.483,0.287,0.132,0.303,0.507,0.312,0.112,0.266,6,7,11,7,6,9,9,6,5,9,14,15,6,2015-16
1610612759,San Antonio Spurs,10,6,4,0.6,480.0,0.519,0.248,0.125,0.27,0.467,0.268,0.162,0.314,7,6,1,4,8,4,13,4,9,4,8,1,13,2015-16
1610612761,Toronto Raptors,20,10,10,0.5,975.0,0.463,0.301,0.142,0.307,0.514,0.298,0.15,0.263,3,4,16,5,3,12,6,8,4,11,10,5,5,2015-16
1610612737,Atlanta Hawks,6,2,4,0.333,288.0,0.493,0.343,0.163,0.322,0.502,0.279,0.131,0.269,10,10,2,10,11,12,1,15,3,3,6,12,9,2016-17
1610612738,Boston Celtics,18,9,9,0.5,869.0,0.532,0.242,0.141,0.261,0.531,0.284,0.149,0.318,1,3,16,5,1,3,15,11,11,8,7,4,15,2016-17
1610612741,Chicago Bulls,6,2,4,0.333,288.0,0.483,0.24,0.165,0.316,0.534,0.214,0.132,0.253,10,10,2,10,11,15,16,16,4,10,1,11,4,2016-17
1610612739,Cleveland Cavaliers,18,13,5,0.722,864.0,0.579,0.316,0.135,0.269,0.521,0.235,0.136,0.296,1,2,10,2,2,1,2,6,9,6,2,8,12,2016-17
1610612744,Golden State Warriors,17,16,1,0.941,816.0,0.567,0.292,0.135,0.278,0.487,0.277,0.139,0.268,3,1,1,1,3,2,7,7,8,1,5,7,8,2016-17
1610612745,Houston Rockets,11,6,5,0.545,533.0,0.514,0.304,0.143,0.282,0.502,0.267,0.128,0.321,6,6,10,3,6,7,5,12,7,4,4,14,16,2016-17
1610612754,Indiana Pacers,4,0,4,0.0,192.0,0.53,0.247,0.139,0.338,0.565,0.323,0.135,0.289,15,15,2,15,15,4,14,9,1,16,13,9,11,2016-17
1610612746,LA Clippers,7,3,4,0.429,336.0,0.526,0.312,0.134,0.247,0.542,0.308,0.134,0.218,9,9,2,7,9,5,3,4,12,13,10,10,1,2016-17
1610612763,Memphis Grizzlies,6,2,4,0.333,293.0,0.51,0.263,0.129,0.246,0.545,0.322,0.129,0.308,10,10,2,10,10,9,13,2,13,14,12,13,13,2016-17
1610612749,Milwaukee Bucks,6,2,4,0.333,288.0,0.503,0.267,0.148,0.243,0.494,0.347,0.158,0.26,10,10,2,10,11,11,12,13,14,2,15,1,5,2016-17
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,0.49,0.309,0.129,0.293,0.513,0.401,0.149,0.314,14,14,2,14,14,14,4,1,6,5,16,3,14,2016-17
1610612757,Portland Trail Blazers,4,0,4,0.0,192.0,0.458,0.271,0.15,0.264,0.556,0.327,0.122,0.264,15,15,2,15,15,16,11,14,10,15,14,16,7,2016-17
1610612759,San Antonio Spurs,16,8,8,0.5,778.0,0.512,0.277,0.134,0.327,0.539,0.255,0.145,0.263,4,4,15,5,4,8,10,5,2,12,3,5,6,2016-17
1610612761,Toronto Raptors,10,4,6,0.4,480.0,0.493,0.283,0.139,0.241,0.539,0.295,0.145,0.241,8,7,12,8,8,13,8,8,15,11,8,6,3,2016-17
1610612762,Utah Jazz,11,4,7,0.364,528.0,0.515,0.298,0.13,0.206,0.533,0.296,0.124,0.231,6,7,14,9,7,6,6,3,16,9,9,15,2,2016-17
1610612764,Washington Wizards,13,7,6,0.538,629.0,0.505,0.281,0.14,0.315,0.525,0.317,0.149,0.281,5,5,12,4,5,10,9,10,5,7,11,2,10,2016-17
1610612738,Boston Celtics,19,11,8,0.579,922.0,0.5,0.283,0.123,0.256,0.518,0.275,0.142,0.253,3,3,15,3,3,13,5,2,8,8,10,7,6,2017-18
1610612739,Cleveland Cavaliers,22,12,10,0.545,1066.0,0.512,0.282,0.136,0.289,0.529,0.252,0.128,0.256,1,2,16,5,1,11,6,6,2,10,6,14,8,2017-18
1610612744,Golden State Warriors,21,16,5,0.762,1013.0,0.545,0.237,0.131,0.255,0.481,0.241,0.138,0.268,2,1,10,1,2,2,14,4,9,1,2,11,11,2017-18
1610612745,Houston Rockets,17,11,6,0.647,816.0,0.514,0.261,0.125,0.251,0.53,0.251,0.145,0.245,4,3,12,2,4,8,10,3,11,11,5,4,4,2017-18
1610612754,Indiana Pacers,7,3,4,0.429,336.0,0.542,0.241,0.144,0.274,0.503,0.313,0.157,0.265,9,9,1,8,10,3,13,11,4,2,14,1,10,2017-18
1610612748,Miami Heat,5,1,4,0.2,240.0,0.507,0.345,0.157,0.235,0.514,0.364,0.157,0.345,13,13,1,13,13,12,1,15,13,5,16,2,16,2017-18
1610612749,Milwaukee Bucks,7,3,4,0.429,341.0,0.561,0.254,0.14,0.19,0.503,0.291,0.138,0.302,9,9,1,8,9,1,11,9,16,3,11,10,15,2017-18
1610612750,Minnesota Timberwolves,5,1,4,0.2,240.0,0.515,0.276,0.133,0.245,0.531,0.259,0.088,0.255,13,13,1,13,13,7,7,5,12,12,7,16,7,2017-18
1610612740,New Orleans Pelicans,9,5,4,0.556,432.0,0.533,0.204,0.139,0.215,0.514,0.214,0.133,0.238,8,5,1,4,8,5,15,8,15,6,1,12,3,2017-18
1610612760,Oklahoma City Thunder,6,2,4,0.333,288.0,0.49,0.245,0.142,0.261,0.521,0.309,0.154,0.287,11,11,1,11,11,15,12,10,7,9,13,3,13,2017-18
1610612755,Philadelphia 76ers,10,5,5,0.5,485.0,0.493,0.32,0.146,0.333,0.514,0.321,0.138,0.231,6,5,10,6,6,14,2,14,1,6,15,9,2,2017-18
1610612757,Portland Trail Blazers,4,0,4,0.0,192.0,0.512,0.173,0.145,0.267,0.582,0.26,0.139,0.219,16,16,1,16,16,10,16,12,6,16,8,8,1,2017-18
1610612759,San Antonio Spurs,5,1,4,0.2,240.0,0.463,0.274,0.116,0.233,0.535,0.246,0.144,0.291,13,13,1,13,13,16,8,1,14,13,4,5,14,2017-18
1610612761,Toronto Raptors,10,4,6,0.4,485.0,0.536,0.29,0.145,0.272,0.541,0.266,0.118,0.281,6,8,12,10,6,4,3,13,5,15,9,15,12,2017-18
1610612762,Utah Jazz,11,5,6,0.455,528.0,0.52,0.284,0.158,0.255,0.505,0.243,0.128,0.246,5,5,12,7,5,6,4,16,10,4,3,13,5,2017-18
1610612764,Washington Wizards,6,2,4,0.333,288.0,0.513,0.274,0.138,0.279,0.539,0.3,0.144,0.264,11,11,1,11,11,9,9,7,3,14,12,6,9,2017-18
1610612738,Boston Celtics,9,5,4,0.556,432.0,0.491,0.288,0.147,0.229,0.492,0.279,0.122,0.217,8,8,1,5,8,11,8,10,15,4,6,13,2,2018-19
1610612751,Brooklyn Nets,5,1,4,0.2,240.0,0.48,0.319,0.135,0.258,0.542,0.298,0.155,0.357,11,11,1,11,11,12,2,8,12,13,12,3,16,2018-19
1610612743,Denver Nuggets,14,7,7,0.5,692.0,0.496,0.279,0.102,0.311,0.497,0.279,0.1,0.297,5,5,13,7,5,10,10,2,2,5,7,15,12,2018-19
1610612765,Detroit Pistons,4,0,4,0.0,192.0,0.444,0.171,0.104,0.248,0.583,0.325,0.144,0.273,15,15,1,15,15,16,16,3,13,16,16,7,7,2018-19
1610612744,Golden State Warriors,22,14,8,0.636,1066.0,0.548,0.282,0.15,0.301,0.522,0.3,0.148,0.286,2,2,14,3,2,1,9,11,4,11,13,5,11,2018-19
1610612745,Houston Rockets,11,6,5,0.545,533.0,0.537,0.29,0.161,0.287,0.499,0.285,0.147,0.313,7,7,10,6,7,2,7,14,7,6,8,6,15,2018-19
1610612754,Indiana Pacers,4,0,4,0.0,192.0,0.461,0.246,0.125,0.196,0.517,0.272,0.168,0.263,15,15,1,15,15,13,15,5,16,9,5,1,6,2018-19
1610612746,LA Clippers,6,2,4,0.333,288.0,0.511,0.323,0.146,0.293,0.574,0.29,0.139,0.286,10,10,1,10,10,6,1,9,6,15,10,9,10,2018-19
1610612749,Milwaukee Bucks,15,10,5,0.667,730.0,0.523,0.317,0.128,0.259,0.474,0.258,0.119,0.224,4,3,10,1,4,3,3,6,11,1,3,14,3,2018-19
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,0.5,0.295,0.151,0.264,0.519,0.265,0.143,0.299,11,11,1,11,11,9,6,12,9,10,4,8,13,2018-19
1610612753,Orlando Magic,5,1,4,0.2,240.0,0.451,0.267,0.163,0.26,0.55,0.19,0.128,0.204,11,11,1,11,11,15,14,15,10,14,1,11,1,2018-19
1610612755,Philadelphia 76ers,12,7,5,0.583,576.0,0.514,0.301,0.166,0.319,0.488,0.304,0.127,0.248,6,5,10,4,6,5,4,16,1,2,15,12,4,2018-19
1610612757,Portland Trail Blazers,16,8,8,0.5,793.0,0.501,0.274,0.129,0.298,0.503,0.294,0.129,0.309,3,4,14,7,3,8,12,7,5,7,11,10,14,2018-19
1610612759,San Antonio Spurs,7,3,4,0.429,336.0,0.503,0.27,0.09,0.264,0.516,0.24,0.098,0.274,9,9,1,9,9,7,13,1,8,8,2,16,8,2018-19
1610612761,Toronto Raptors,24,16,8,0.667,1162.0,0.515,0.275,0.124,0.239,0.491,0.301,0.158,0.281,1,1,14,1,1,4,11,4,14,3,14,2,9,2018-19
1610612762,Utah Jazz,5,1,4,0.2,240.0,0.455,0.296,0.154,0.305,0.526,0.29,0.154,0.258,11,11,1,11,11,14,5,13,3,12,9,4,5,2018-19
1610612738,Boston Celtics,17,10,7,0.588,831.0,0.527,0.285,0.142,0.261,0.49,0.291,0.128,0.253,4,3,13,4,4,10,6,10,6,1,10,11,9,2019-20
1610612751,Brooklyn Nets,4,0,4,0.0,192.0,0.482,0.268,0.14,0.264,0.592,0.258,0.117,0.236,14,14,1,14,14,15,11,9,5,16,4,14,5,2019-20
1610612742,Dallas Mavericks,6,2,4,0.333,293.0,0.549,0.297,0.121,0.216,0.579,0.305,0.115,0.221,11,11,1,11,11,3,3,1,13,15,12,15,4,2019-20
1610612743,Denver Nuggets,19,9,10,0.474,917.0,0.545,0.26,0.146,0.279,0.551,0.299,0.142,0.278,3,4,16,7,3,4,12,11,3,11,11,9,13,2019-20
1610612745,Houston Rockets,12,5,7,0.417,581.0,0.535,0.235,0.134,0.189,0.534,0.272,0.171,0.267,6,7,13,10,6,8,16,6,14,7,5,1,10,2019-20
1610612754,Indiana Pacers,4,0,4,0.0,192.0,0.53,0.252,0.157,0.185,0.545,0.368,0.144,0.29,14,14,1,14,14,9,13,14,15,10,16,8,15,2019-20
1610612746,LA Clippers,13,7,6,0.538,629.0,0.544,0.291,0.13,0.253,0.542,0.278,0.137,0.238,5,5,12,5,5,5,5,5,8,9,8,10,6,2019-20
1610612747,Los Angeles Lakers,21,16,5,0.762,1008.0,0.561,0.293,0.158,0.304,0.525,0.311,0.149,0.24,1,1,10,1,2,2,4,15,2,4,13,4,7,2019-20
1610612748,Miami Heat,21,14,7,0.667,1018.0,0.537,0.322,0.135,0.243,0.529,0.273,0.145,0.269,1,2,13,2,1,6,2,7,10,6,6,7,11,2019-20
1610612749,Milwaukee Bucks,10,5,5,0.5,485.0,0.537,0.279,0.146,0.23,0.527,0.285,0.146,0.209,8,7,10,6,8,7,10,12,11,5,9,6,2,2019-20
1610612760,Oklahoma City Thunder,7,3,4,0.429,341.0,0.5,0.281,0.166,0.253,0.535,0.181,0.125,0.184,9,9,1,8,9,13,9,16,9,8,1,13,1,2019-20
1610612753,Orlando Magic,5,1,4,0.2,240.0,0.505,0.237,0.139,0.172,0.572,0.248,0.159,0.22,12,12,1,12,12,12,15,8,16,14,3,2,3,2019-20
1610612755,Philadelphia 76ers,4,0,4,0.0,192.0,0.443,0.381,0.125,0.316,0.523,0.313,0.11,0.275,14,14,1,14,14,16,1,2,1,3,14,16,12,2019-20
1610612757,Portland Trail Blazers,5,1,4,0.2,240.0,0.492,0.283,0.156,0.277,0.552,0.317,0.146,0.296,12,12,1,12,12,14,8,13,4,12,15,5,16,2019-20
1610612761,Toronto Raptors,11,7,4,0.636,538.0,0.525,0.24,0.13,0.226,0.507,0.275,0.152,0.241,7,5,1,3,7,11,14,4,12,2,7,3,8,2019-20
1610612762,Utah Jazz,7,3,4,0.429,341.0,0.583,0.284,0.127,0.26,0.554,0.199,0.127,0.288,9,9,1,8,9,1,7,3,7,13,2,12,14,2019-20
1610612737,Atlanta Hawks,18,10,8,0.556,864.0,0.516,0.241,0.127,0.256,0.52,0.273,0.132,0.289,4,3,14,5,4,11,9,8,12,5,11,5,12,2020-21
1610612738,Boston Celtics,5,1,4,0.2,240.0,0.508,0.311,0.134,0.355,0.582,0.324,0.118,0.301,12,12,1,12,12,12,3,13,1,15,15,11,13,2020-21
1610612751,Brooklyn Nets,12,7,5,0.583,581.0,0.551,0.235,0.119,0.242,0.502,0.253,0.133,0.302,5,5,9,3,5,5,10,5,14,1,7,4,14,2020-21
1610612742,Dallas Mavericks,7,3,4,0.429,336.0,0.534,0.233,0.118,0.29,0.571,0.293,0.118,0.247,9,9,1,8,9,8,11,4,5,12,12,10,4,2020-21
1610612743,Denver Nuggets,10,4,6,0.4,490.0,0.536,0.227,0.114,0.295,0.576,0.256,0.117,0.262,8,8,12,9,8,7,14,2,3,14,8,12,5,2020-21
1610612746,LA Clippers,19,10,9,0.526,912.0,0.562,0.29,0.114,0.247,0.543,0.227,0.124,0.281,3,3,16,7,3,3,5,3,13,9,3,7,10,2020-21
1610612747,Los Angeles Lakers,6,2,4,0.333,288.0,0.473,0.295,0.146,0.277,0.53,0.253,0.131,0.219,10,10,1,10,11,14,4,16,9,7,6,6,1,2020-21
1610612763,Memphis Grizzlies,5,1,4,0.2,240.0,0.523,0.216,0.104,0.279,0.586,0.303,0.136,0.271,12,12,1,12,12,10,16,1,8,16,13,2,8,2020-21
1610612748,Miami Heat,4,0,4,0.0,197.0,0.462,0.227,0.136,0.212,0.538,0.235,0.146,0.336,16,16,1,16,16,15,13,14,16,8,4,1,16,2020-21
1610612749,Milwaukee Bucks,23,16,7,0.696,1114.0,0.524,0.228,0.13,0.31,0.523,0.197,0.134,0.235,1,1,13,1,1,9,12,11,2,6,1,3,3,2020-21
1610612752,New York Knicks,5,1,4,0.2,240.0,0.458,0.252,0.128,0.289,0.519,0.226,0.114,0.219,12,12,1,12,12,16,8,10,6,4,2,14,2,2020-21
1610612755,Philadelphia 76ers,12,7,5,0.583,576.0,0.561,0.342,0.128,0.26,0.502,0.305,0.124,0.266,5,5,9,3,6,4,1,9,11,2,14,8,7,2020-21
1610612756,Phoenix Suns,22,14,8,0.636,1056.0,0.547,0.219,0.124,0.234,0.507,0.259,0.123,0.275,2,2,14,2,2,6,15,7,15,3,9,9,9,2020-21
1610612757,Portland Trail Blazers,6,2,4,0.333,298.0,0.567,0.257,0.121,0.277,0.555,0.267,0.114,0.32,10,10,1,10,10,2,7,6,10,10,10,15,15,2020-21
1610612762,Utah Jazz,11,6,5,0.545,528.0,0.579,0.288,0.138,0.283,0.562,0.252,0.108,0.265,7,7,9,6,7,1,6,15,7,11,5,16,6,2020-21
1610612764,Washington Wizards,5,1,4,0.2,240.0,0.498,0.327,0.13,0.29,0.575,0.333,0.115,0.283,12,12,1,12,12,13,2,12,4,13,16,13,11,2020-21
1610612737,Atlanta Hawks,5,1,4,0.2,240.0,0.513,0.281,0.175,0.246,0.542,0.248,0.14,0.305,13,13,1,13,13,10,10,16,13,11,5,9,13,2021-22
1610612738,Boston Celtics,24,14,10,0.583,1152.0,0.533,0.283,0.154,0.271,0.501,0.232,0.139,0.287,1,2,16,3,1,7,9,11,10,2,2,10,10,2021-22
1610612751,Brooklyn Nets,4,0,4,0.0,192.0,0.577,0.33,0.161,0.29,0.562,0.27,0.147,0.358,16,16,1,16,16,1,4,13,5,13,10,6,16,2021-22
1610612741,Chicago Bulls,5,1,4,0.2,240.0,0.461,0.16,0.129,0.185,0.553,0.247,0.152,0.224,13,13,1,13,13,16,16,4,16,12,4,5,3,2021-22
1610612742,Dallas Mavericks,18,9,9,0.5,864.0,0.546,0.289,0.109,0.207,0.539,0.268,0.143,0.294,3,4,15,6,3,4,8,2,15,9,8,7,11,2021-22
1610612743,Denver Nuggets,5,1,4,0.2,240.0,0.543,0.304,0.17,0.339,0.608,0.328,0.134,0.245,13,13,1,13,13,6,5,14,2,16,15,12,5,2021-22
1610612744,Golden State Warriors,22,16,6,0.727,1056.0,0.561,0.23,0.149,0.283,0.522,0.27,0.142,0.269,2,1,10,1,2,2,14,9,7,6,9,8,7,2021-22
1610612763,Memphis Grizzlies,12,6,6,0.5,576.0,0.507,0.297,0.137,0.29,0.53,0.263,0.174,0.275,6,7,10,6,7,12,6,5,4,7,7,1,8,2021-22
1610612748,Miami Heat,18,11,7,0.611,864.0,0.509,0.253,0.138,0.303,0.52,0.308,0.165,0.252,3,3,14,2,3,11,11,6,3,5,13,2,6,2021-22
1610612749,Milwaukee Bucks,12,7,5,0.583,576.0,0.498,0.236,0.138,0.264,0.499,0.208,0.13,0.196,6,5,9,3,7,14,13,7,11,1,1,13,1,2021-22
1610612750,Minnesota Timberwolves,6,2,4,0.333,288.0,0.527,0.341,0.171,0.234,0.519,0.368,0.156,0.312,9,9,1,9,10,8,2,15,14,4,16,3,14,2021-22
1610612740,New Orleans Pelicans,6,2,4,0.333,288.0,0.518,0.342,0.153,0.387,0.575,0.239,0.116,0.23,9,9,1,9,10,9,1,10,1,14,3,15,4,2021-22
1610612755,Philadelphia 76ers,12,6,6,0.5,581.0,0.545,0.29,0.158,0.259,0.512,0.257,0.125,0.298,6,7,10,6,6,5,7,12,12,3,6,14,12,2021-22
1610612756,Phoenix Suns,13,7,6,0.538,624.0,0.557,0.229,0.142,0.278,0.539,0.306,0.138,0.314,5,5,10,5,5,3,15,8,8,8,12,11,15,2021-22
1610612761,Toronto Raptors,6,2,4,0.333,293.0,0.503,0.244,0.106,0.272,0.576,0.324,0.155,0.286,9,9,1,9,9,13,12,1,9,15,14,4,9,2021-22
1610612762,Utah Jazz,6,2,4,0.333,288.0,0.495,0.335,0.128,0.284,0.54,0.275,0.095,0.196,9,9,1,9,10,15,3,3,6,10,11,16,2,2021-22
1610612737,Atlanta Hawks,6,2,4,0.333,288.0,0.529,0.176,0.127,0.297,0.6,0.183,0.126,0.236,10,10,1,10,11,6,16,5,6,15,2,10,3,2022-23
1610612738,Boston Celtics,20,11,9,0.55,965.0,0.56,0.234,0.129,0.266,0.527,0.218,0.128,0.284,1,3,16,4,1,2,10,7,13,6,4,9,5,2022-23
1610612751,Brooklyn Nets,4,0,4,0.0,192.0,0.513,0.236,0.136,0.173,0.529,0.178,0.146,0.368,16,16,1,16,16,11,9,10,16,8,1,2,15,2022-23
1610612739,Cleveland Cavaliers,5,1,4,0.2,240.0,0.513,0.237,0.171,0.276,0.48,0.303,0.164,0.394,12,12,1,12,14,12,8,16,9,1,15,1,16,2022-23
1610612743,Denver Nuggets,17,13,4,0.765,821.0,0.561,0.251,0.119,0.298,0.53,0.251,0.118,0.236,3,1,1,1,3,1,7,1,5,9,9,16,4,2022-23
1610612744,Golden State Warriors,13,6,7,0.462,624.0,0.525,0.21,0.141,0.304,0.511,0.287,0.124,0.292,5,6,13,8,5,10,14,14,4,3,14,13,8,2022-23
1610612746,LA Clippers,5,1,4,0.2,240.0,0.529,0.298,0.141,0.323,0.57,0.333,0.122,0.318,12,12,1,12,14,8,2,13,3,14,16,15,13,2022-23
1610612747,Los Angeles Lakers,16,8,8,0.5,773.0,0.529,0.285,0.12,0.261,0.513,0.184,0.131,0.291,4,4,15,7,4,6,4,2,14,4,3,8,7,2022-23
1610612763,Memphis Grizzlies,6,2,4,0.333,293.0,0.465,0.201,0.128,0.281,0.523,0.239,0.145,0.304,10,10,1,10,10,16,15,6,8,5,6,3,11,2022-23
1610612748,Miami Heat,20,13,7,0.65,965.0,0.546,0.231,0.127,0.275,0.534,0.281,0.143,0.289,1,1,13,2,1,5,12,4,10,10,13,4,6,2022-23
1610612749,Milwaukee Bucks,5,1,4,0.2,245.0,0.559,0.231,0.138,0.273,0.605,0.229,0.142,0.213,12,12,1,12,12,3,11,12,11,16,5,5,1,2022-23
1610612750,Minnesota Timberwolves,5,1,4,0.2,245.0,0.525,0.293,0.133,0.229,0.552,0.248,0.123,0.307,12,12,1,12,12,9,3,9,15,13,8,14,12,2022-23
1610612752,New York Knicks,11,6,5,0.545,528.0,0.492,0.329,0.158,0.348,0.502,0.26,0.139,0.293,6,6,11,5,7,15,1,15,1,2,10,7,9,2022-23
1610612755,Philadelphia 76ers,11,7,4,0.636,533.0,0.51,0.227,0.133,0.296,0.54,0.245,0.125,0.234,6,5,1,3,6,13,13,8,7,11,7,12,2,2022-23
1610612756,Phoenix Suns,11,6,5,0.545,528.0,0.55,0.269,0.123,0.27,0.543,0.279,0.126,0.319,6,6,11,5,7,4,5,3,12,12,12,11,14,2022-23
